,Year,Site country,Location,Latitude,Longitude,Soil information recorded in the paper,pH (surface layer),Crop,Sowing year,Harvest year,Yield of CT,Yield of NT,Sowing month,Harvesting month,P,E,PB,Tave,Tmax,Tmin,ST
3331,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2000,2000,3900.0,3600.0,5,10,347.9,535.868,-187.968,19.81667,28.72965,7.02579,Loam
3332,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2000,2000,3800.0,3300.0,5,10,347.9,535.868,-187.968,19.81667,28.72965,7.02579,Loam
3333,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2001,2001,3700.0,3800.0,5,10,445.2,535.055,-89.855,19.2,30.0553,4.95569,Loam
3334,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2001,2001,3400.0,3200.0,5,10,445.2,535.055,-89.855,19.2,30.0553,4.95569,Loam
3335,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2002,2002,4400.0,4200.0,5,10,447.3,549.174,-101.874,19.25,30.55226,2.8713,Loam
3336,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,soybean,2002,2002,4100.0,3800.0,5,10,447.3,549.174,-101.874,19.25,30.55226,2.8713,Loam
3337,2008,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam, ,soybean,2003,2003,3400.0,3089.0,5,10,429.0,541.629,-112.629,18.58333,29.48987,4.37156,Loam
3338,2008,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam, ,soybean,2004,2004,4334.0,4998.0,5,10,607.2,500.912,106.288,18.06667,26.38556,5.33935,Loam
3339,2008,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam, ,soybean,2005,2005,5444.0,4967.0,5,10,573.4,561.393,12.007,19.71667,30.13879,5.57738,Loam
3340,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,wheat.winter,1999,2000,4500.0,4400.0,10,7,420.8999977,609.0386312,-188.139,11.82999998,27.67372574,-10.09585276,Loam
3341,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,wheat.winter,2000,2001,4200.0,4300.0,10,7,612.7999992,590.5127343,22.287,9.0299999,30.05530376,-16.55407715,Loam
3342,2004,USA,"Iowa, Ames, Boone (Iowa State Agronomy and Ag Engineering Research Farm)",42.02,-93.75,silty clay loam,6.7,wheat.winter,2001,2002,5500.0,5600.0,10,7,600.7999878,607.2185024,-6.419,11.75999993,30.55225988,-6.652112899,Loam
3343,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2006,2007,8727.0,7897.0,6,10,620.4,527.555,92.845,29.72,37.36216,20.16451,Loam
3344,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2007,2008,8690.0,7926.0,6,10,627.7,516.065,111.635,29.98,37.5226,17.66174,Loam
3345,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2008,2008,8698.0,7870.0,6,10,801.7,491.78,309.92,29.14,34.24281,20.35569,Loam
3346,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2009,2010,8727.0,7865.0,6,10,589.0,521.901,67.099,30.44,40.54478,18.49906,Loam
3347,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2010,2011,8756.0,7916.0,6,10,912.1,464.142,447.958,29.68,39.81103,20.43515,Loam
3348,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2006,2007,8460.0,7688.0,6,10,620.4,527.555,92.845,29.72,37.36216,20.16451,Loam
3349,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2007,2008,8358.0,7670.0,6,10,627.7,516.065,111.635,29.98,37.5226,17.66174,Loam
3350,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2008,2008,8312.0,7614.0,6,10,801.7,491.78,309.92,29.14,34.24281,20.35569,Loam
3351,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2009,2010,8265.0,7567.0,6,10,589.0,521.901,67.099,30.44,40.54478,18.49906,Loam
3352,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,maize,2010,2011,8247.0,7540.0,6,10,912.1,464.142,447.958,29.68,39.81103,20.43515,Loam
3353,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2006,2006,8509.0,8426.0,7,11,404.4,450.584,-46.184,27.58,35.00947,13.85652,Loam
3354,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2007,2007,8592.0,8522.0,7,11,544.5,439.466,105.034,27.36,34.85366,12.72313,Loam
3355,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2008,2008,8426.0,8315.0,7,11,687.2,431.871,255.329,27.18,34.13989,13.04172,Loam
3356,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2009,2009,8481.0,8246.0,7,11,595.4,433.603,161.797,27.54,36.16642,13.17497,Loam
3357,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2010,2010,8419.0,8197.0,7,11,1038.1,387.085,651.016,27.06,34.29296,15.04405,Loam
3358,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2006,2006,8359.0,8288.0,7,11,404.4,450.584,-46.184,27.58,35.00947,13.85652,Loam
3359,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2007,2007,8217.0,8132.0,7,11,544.5,439.466,105.034,27.36,34.85366,12.72313,Loam
3360,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2008,2008,8018.0,7811.0,7,11,687.2,431.871,255.329,27.18,34.13989,13.04172,Loam
3361,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2009,2009,8061.0,7669.0,7,11,595.4,433.603,161.797,27.54,36.16642,13.17497,Loam
3362,2016,India,"Meerut, Uttar Pradesh",29.07,77.77,sandy loam,8.1,rice,2010,2010,7975.0,7569.0,7,11,1038.1,387.085,651.016,27.06,34.29296,15.04405,Loam
3363,2011,India,"Uttarakhand, Pantnagar",29.02,79.52,silty clay loam,7.1,maize,2009,2009,3200.0,2620.0,6,10,1130.5,509.679,620.821,29.84,40.00999,18.6048,Loam
3364,2011,India,"Uttarakhand, Pantnagar",29.02,79.52,silty clay loam,7.1,maize,2010,2010,2910.0,2820.0,6,10,1239.9,463.565,776.335,29.26,38.69847,21.32319,Loam
3365,2011,India,"Uttarakhand, Pantnagar",29.02,79.52,silty clay loam,7.1,wheat.winter,2009,2010,4090.0,3090.0,11,3,101.6,382.995,-281.395,25.96,33.11147,7.6958,Loam
3366,2008,USA,"Kentucky, Princeton",35.92,-81.55,silt loam,6,maize,1998,1998,5034.0,5446.0,4,9,607.1,572.808,34.292,21.15,30.65358,7.74561,Loam
3367,2008,USA,"Kentucky, Princeton",35.92,-81.55,silt loam,6,maize,1999,1999,7901.0,9173.0,4,9,396.4,556.956,-160.556,20.56667,31.06818,9.45374,Loam
3368,2008,USA,"Kentucky, Princeton",35.92,-81.55,silt loam,6,maize,2000,2000,10015.0,9370.0,4,9,534.6,545.633,-11.033,20.08333,29.3861,6.30622,Loam
3369,2008,USA,"Kentucky, Princeton",35.92,-81.55,silt loam,6,maize,2001,2001,6879.0,7202.0,4,9,658.5,553.356,105.144,20.73333,29.59755,8.72069,Loam
3370,2010,USA,"Kentucky, Bowling Green",36.99,-86.44,silt loam, ,maize,2004,2004,9060.0,8540.0,5,10,678.1,540.105,137.995,21.95,29.60994,11.7974,Loam
3371,2010,USA,"Kentucky, Bowling Green",36.99,-86.44,silt loam, ,maize,2005,2005,6730.0,6030.0,5,10,477.7,567.903,-90.203,22.11667,32.56595,8.71815,Loam
3372,2010,USA,"Kentucky, Bowling Green",36.99,-86.44,silt loam, ,maize,2006,2006,6650.0,5810.0,5,10,689.5,558.662,130.837,21.21667,32.21063,7.30993,Loam
3373,2010,USA,"Kentucky, Bowling Green",36.99,-86.44,silt loam, ,maize,2007,2007,5340.0,4920.0,5,10,430.7,602.534,-171.834,23.63333,36.92296,11.27871,Loam
3374,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2003,2004,13055.0,12412.0,11,5,545.6,664.571,-118.971,8.88571,20.22965,3.92448,Clay loam
3375,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2003,2004,13376.0,12733.0,11,5,545.6,664.571,-118.971,8.88571,20.22965,3.92448,Clay loam
3376,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2003,2004,13698.0,13119.0,11,5,545.6,664.571,-118.971,8.88571,20.22965,3.92448,Clay loam
3377,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2004,2005,10289.0,10418.0,11,5,508.4,659.49,-151.09,8.57143,18.98313,1.90458,Clay loam
3378,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2004,2005,10997.0,11897.0,11,5,508.4,659.49,-151.09,8.57143,18.98313,1.90458,Clay loam
3379,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2004,2005,11125.0,11961.0,11,5,508.4,659.49,-151.09,8.57143,18.98313,1.90458,Clay loam
3380,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2005,2006,10997.0,8875.0,11,5,597.5,608.938,-11.438,6.91429,18.74532,-0.57008,Clay loam
3381,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2005,2006,12797.0,10161.0,11,5,597.5,608.938,-11.438,6.91429,18.74532,-0.57008,Clay loam
3382,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2005,2006,12926.0,12154.0,11,5,597.5,608.938,-11.438,6.91429,18.74532,-0.57008,Clay loam
3383,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2006,2007,5466.0,3730.0,11,5,295.3,691.762,-396.462,8.9,21.71303,1.28868,Clay loam
3384,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2006,2007,7331.0,6624.0,11,5,295.3,691.762,-396.462,8.9,21.71303,1.28868,Clay loam
3385,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2006,2007,7010.0,7138.0,11,5,295.3,691.762,-396.462,8.9,21.71303,1.28868,Clay loam
3386,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2007,2008,8875.0,5466.0,11,5,538.3,648.262,-109.962,7.8,18.91165,2.73168,Clay loam
3387,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2007,2008,14148.0,10933.0,11,5,538.3,648.262,-109.962,7.8,18.91165,2.73168,Clay loam
3388,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2007,2008,15434.0,16463.0,11,5,538.3,648.262,-109.962,7.8,18.91165,2.73168,Clay loam
3389,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2008,2009,6238.0,4695.0,11,5,458.5,680.142,-221.642,8.17143,20.50167,1.56657,Clay loam
3390,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2008,2009,12090.0,10611.0,11,5,458.5,680.142,-221.642,8.17143,20.50167,1.56657,Clay loam
3391,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2008,2009,13505.0,13891.0,11,5,458.5,680.142,-221.642,8.17143,20.50167,1.56657,Clay loam
3392,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2009,2010,7524.0,6302.0,11,5,387.7,664.899,-277.199,8.77143,21.08856,3.85794,Clay loam
3393,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2009,2010,10933.0,10804.0,11,5,387.7,664.899,-277.199,8.77143,21.08856,3.85794,Clay loam
3394,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2009,2010,10032.0,12862.0,11,5,387.7,664.899,-277.199,8.77143,21.08856,3.85794,Clay loam
3395,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2010,2011,8232.0,5466.0,11,5,572.9,644.565,-71.665,7.91429,18.50414,1.49847,Clay loam
3396,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2010,2011,13441.0,9325.0,11,5,572.9,644.565,-71.665,7.91429,18.50414,1.49847,Clay loam
3397,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2010,2011,15048.0,12797.0,11,5,572.9,644.565,-71.665,7.91429,18.50414,1.49847,Clay loam
3398,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2011,2012,9518.0,7524.0,11,5,332.3,697.401,-365.101,8.31429,21.2642,1.92811,Clay loam
3399,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2011,2012,12347.0,12476.0,11,5,332.3,697.401,-365.101,8.31429,21.2642,1.92811,Clay loam
3400,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2011,2012,12340.0,13248.0,11,5,332.3,697.401,-365.101,8.31429,21.2642,1.92811,Clay loam
3401,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2012,2013,7653.0,5585.0,11,5,279.1,664.093,-384.993,8.02857,20.75053,1.0267,Clay loam
3402,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2012,2013,10933.0,9646.0,11,5,279.1,664.093,-384.993,8.02857,20.75053,1.0267,Clay loam
3403,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2012,2013,11125.0,10161.0,11,5,279.1,664.093,-384.993,8.02857,20.75053,1.0267,Clay loam
3404,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2013,2014,8682.0,6367.0,11,5,421.0,657.249,-236.249,8.5,21.06027,2.35728,Clay loam
3405,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2013,2014,15306.0,13891.0,11,5,421.0,657.249,-236.249,8.5,21.06027,2.35728,Clay loam
3406,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2013,2014,16334.0,17106.0,11,5,421.0,657.249,-236.249,8.5,21.06027,2.35728,Clay loam
3407,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2014,2015,3859.0,3987.0,11,5,525.1,679.758,-154.658,8.3,21.32608,3.09542,Clay loam
3408,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2014,2015,7460.0,8810.0,11,5,525.1,679.758,-154.658,8.3,21.32608,3.09542,Clay loam
3409,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2014,2015,7010.0,8810.0,11,5,525.1,679.758,-154.658,8.3,21.32608,3.09542,Clay loam
3410,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2015,2016,5852.0,5273.0,11,5,447.3,690.027,-242.727,9.14286,23.2186,1.69684,Clay loam
3411,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2015,2016,7074.0,8617.0,11,5,447.3,690.027,-242.727,9.14286,23.2186,1.69684,Clay loam
3412,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2015,2016,6752.0,9389.0,11,5,447.3,690.027,-242.727,9.14286,23.2186,1.69684,Clay loam
3413,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2016,2017,8746.0,6174.0,11,5,708.0,648.636,59.364,8.57143,20.83226,2.32066,Clay loam
3414,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2016,2017,11061.0,10933.0,11,5,708.0,648.636,59.364,8.57143,20.83226,2.32066,Clay loam
3415,2019,South Africa,KwaZulu-Natal Province,-28.92,29.55,clay loam,CT 6.3 NT 6.35,maize,2016,2017,11769.0,12605.0,11,5,708.0,648.636,59.364,8.57143,20.83226,2.32066,Clay loam
3416,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,maize,2003,2003,9860.0,10100.0,5,10,822.5000229,500.0239174,322.476,18.64999994,28.91500756,5.395620531,Loam
3417,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,maize,2005,2005,10200.0,9700.0,5,10,511.3,531.315,-20.015,20.05,29.00681,7.15509,Loam
3418,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,maize,2006,2006,12000.0,11000.0,5,10,636.8,506.424,130.376,18.53333,30.00738,4.73855,Loam
3419,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,maize,2007,2007,9820.0,10400.0,5,10,422.8,536.291,-113.491,20.68333,32.01782,10.67236,Loam
3420,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,soybean,2003,2003,2580.0,2560.0,5,10,822.5000229,500.0239174,322.476,18.64999994,28.91500756,5.395620531,Loam
3421,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,soybean,2005,2005,3620.0,3770.0,5,10,511.3,531.315,-20.015,20.05,29.00681,7.15509,Loam
3422,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,soybean,2006,2006,4050.0,4420.0,5,10,636.8,506.424,130.376,18.53333,30.00738,4.73855,Loam
3423,2011,USA,"Indiana, Lafayette",40.42,-86.87,available, ,soybean,2007,2007,4190.0,4330.0,5,10,422.8,536.291,-113.491,20.68333,32.01782,10.67236,Loam
3424,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1987,1987,1762.0,2720.0,11,5,819.2,655.218,163.982,23.28571,28.06956,12.96529,Loam
3425,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1988,1988,1455.0,1438.0,11,5,1326.0,642.159,683.841,23.68571,27.45484,13.98427,Loam
3426,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1989,1989,1503.0,1990.0,11,5,1257.0,657.124,599.876,23.4,28.32189,11.8418,Loam
3427,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1990,1990,1229.0,2617.0,11,5,602.3,708.181,-105.881,25.02857,29.77963,12.68969,Loam
3428,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1991,1991,649.0,988.0,11,5,910.1,635.654,274.446,23.5,27.59438,11.4541,Loam
3429,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1992,1992,2714.0,3309.0,11,5,580.1,693.223,-113.123,23.71429,28.63458,11.79549,Loam
3430,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1993,1993,779.0,1192.0,11,5,568.3,646.187,-77.887,23.17143,30.13818,8.29359,Loam
3431,2009,Australia,"NSW, Grafton",-29.75,152.92,silt loam, ,soybean,1994,1994,2348.0,2802.0,11,5,708.5,674.353,34.147,23.71429,28.69493,15.19034,Loam
3432,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1980,1980,5078.0,3902.0,3,7,250.4,247.701,2.699,8.28,16.68182,-0.35675,Sandy loam
3433,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1981,1981,6207.0,5289.0,3,7,307.8,236.136,71.664,8.7,17.68275,1.58817,Sandy loam
3434,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1982,1982,4453.0,3481.0,3,7,290.2,261.657,28.543,9.08,18.25129,0.9253,Sandy loam
3435,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1984,1984,7172.0,7627.0,3,7,244.0,257.527,-13.527,8.6,20.1529,0.90749,Sandy loam
3436,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1987,1987,5432.0,4949.0,3,7,365.5,229.02,136.48,8.06,17.31479,-0.19559,Sandy loam
3437,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1988,1988,7294.0,7424.0,3,7,361.3,250.63,110.67,8.76,17.05032,1.1866,Sandy loam
3438,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1990,1990,8817.0,8593.0,3,7,289.8,263.087,26.713,9.36,17.96904,2.52356,Sandy loam
3439,1998,UK,Edinburgh,55.94,-3.21,Cambisolr/Gleysol, ,barley.spring,1991,1991,4711.0,4283.0,3,7,301.4,248.209,53.191,8.94,18.25963,2.52366,Sandy loam
3440,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2013,2013,11100.0,9900.0,5,9,542.4,502.767,39.633,26.6,36.46287,18.11973,Loam
3441,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2013,2013,10800.0,9600.0,5,9,542.4,502.767,39.633,26.6,36.46287,18.11973,Loam
3442,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2013,2013,11300.0,10400.0,5,9,542.4,502.767,39.633,26.6,36.46287,18.11973,Loam
3443,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2014,2014,11600.0,10200.0,5,9,936.4,421.363,515.037,24.7,31.05454,18.21329,Loam
3444,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2014,2014,11000.0,9600.0,5,9,936.4,421.363,515.037,24.7,31.05454,18.21329,Loam
3445,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2014,2014,11600.0,10800.0,5,9,936.4,421.363,515.037,24.7,31.05454,18.21329,Loam
3446,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2015,2015,12300.0,11500.0,5,9,838.1,440.514,397.586,24.72,31.38759,17.53496,Loam
3447,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2015,2015,11400.0,10700.0,5,9,838.1,440.514,397.586,24.72,31.38759,17.53496,Loam
3448,2019,China,Chongming Island,31.68,121.56,Estuarine alluvial soil,8.3,rice,2015,2015,13100.0,11700.0,5,9,838.1,440.514,397.586,24.72,31.38759,17.53496,Loam
3449,2004,Canada,"Alberta, Beaverlodge",55.18,-119.53,clay loam,5.1,barley.spring,1999,1999,2000.0,2240.0,5,9,216.7,359.044,-142.344,9.56,21.58625,0.23129,Clay loam
3450,2004,Canada,"Alberta, Beaverlodge",55.18,-119.53,clay loam,5.1,barley.spring,1999,1999,4400.0,5450.0,5,9,216.7,359.044,-142.344,9.56,21.58625,0.23129,Clay loam
3451,2011,Canada,"Alberta, Beaverlodge",55.18,-119.53,Gray Luvisolic,5.8,barley.spring,2007,2007,2830.0,2973.0,5,9,312.2,371.171,-58.971,11.1,23.69311,1.55262,Clay loam
3452,2011,Canada,"Alberta, Beaverlodge",55.18,-119.53,Gray Luvisolic,5.8,barley.spring,2007,2007,2613.0,2458.0,5,9,312.2,371.171,-58.971,11.1,23.69311,1.55262,Clay loam
3453,2011,Canada,"Alberta, Beaverlodge",55.18,-119.53,Gray Luvisolic,5.8,barley.spring,2007,2007,3511.0,3258.0,5,9,312.2,371.171,-58.971,11.1,23.69311,1.55262,Clay loam
